05/18 02:20:06 AM <utils.Bunch object at 0x7fa2e488a1d0>
05/18 02:20:23 AM Genotype(normal=[('skip_connect', 1), ('dil_conv_3x3', 0), ('max_pool_3x3', 2), ('max_pool_3x3', 1), ('sep_conv_5x5', 3), ('sep_conv_3x3', 2), ('sep_conv_5x5', 3), ('sep_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('max_pool_3x3', 0), ('sep_conv_5x5', 0), ('sep_conv_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('skip_connect', 2), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))
05/18 02:20:23 AM --------- Epoch: 0 ----------
05/18 02:21:47 AM Epoch: [0][100/3750]	Time 0.825 (0.831)	Data 0.004 (0.012)	W 0.607 (0.608)	support acc: [0.24 0.68 0.75 0.86 0.86]	 query acc: [0.39333333 0.39666667 0.42333333 0.45       0.43333333]
05/18 02:21:48 AM Epoch: [0][101/3750]	Time 0.826 (0.831)	Data 0.005 (0.012)	W 0.608 (0.608)	support acc: [0.26 0.66 0.76 0.81 0.86]	 query acc: [0.44666667 0.45666667 0.49333333 0.47       0.48666667]
05/18 02:21:48 AM Epoch: [0][102/3750]	Time 0.825 (0.831)	Data 0.005 (0.012)	W 0.607 (0.608)	support acc: [0.12 0.57 0.76 0.8  0.85]	 query acc: [0.37       0.41666667 0.42       0.43       0.41      ]
05/18 02:21:49 AM Epoch: [0][103/3750]	Time 0.826 (0.831)	Data 0.005 (0.012)	W 0.607 (0.608)	support acc: [0.15 0.68 0.82 0.85 0.86]	 query acc: [0.40666667 0.40666667 0.42       0.43       0.44666667]
05/18 02:21:50 AM Epoch: [0][104/3750]	Time 0.824 (0.831)	Data 0.004 (0.012)	W 0.607 (0.608)	support acc: [0.21 0.72 0.79 0.86 0.89]	 query acc: [0.38666667 0.42333333 0.42333333 0.44       0.41333333]
05/18 02:21:51 AM Epoch: [0][105/3750]	Time 0.824 (0.831)	Data 0.005 (0.012)	W 0.606 (0.608)	support acc: [0.25 0.65 0.74 0.81 0.82]	 query acc: [0.41       0.44666667 0.44333333 0.45       0.46333333]
05/18 02:21:52 AM Epoch: [0][106/3750]	Time 0.825 (0.831)	Data 0.005 (0.011)	W 0.607 (0.608)	support acc: [0.15 0.68 0.74 0.82 0.86]	 query acc: [0.35666667 0.39666667 0.40666667 0.41666667 0.44333333]
05/18 02:21:53 AM Epoch: [0][107/3750]	Time 0.824 (0.831)	Data 0.005 (0.011)	W 0.606 (0.608)	support acc: [0.21 0.56 0.74 0.79 0.78]	 query acc: [0.37666667 0.40666667 0.41333333 0.37666667 0.42      ]
05/18 02:21:53 AM Epoch: [0][108/3750]	Time 0.823 (0.831)	Data 0.005 (0.011)	W 0.606 (0.608)	support acc: [0.19 0.63 0.75 0.83 0.84]	 query acc: [0.38       0.37333333 0.41333333 0.39       0.41333333]
05/18 02:21:54 AM Epoch: [0][109/3750]	Time 0.825 (0.831)	Data 0.005 (0.011)	W 0.607 (0.608)	support acc: [0.22 0.74 0.79 0.85 0.82]	 query acc: [0.45666667 0.44666667 0.48333333 0.45666667 0.48666667]
05/18 02:21:55 AM Epoch: [0][110/3750]	Time 0.875 (0.831)	Data 0.004 (0.011)	W 0.657 (0.608)	support acc: [0.21 0.74 0.81 0.87 0.87]	 query acc: [0.48       0.51       0.49666667 0.50666667 0.53      ]
05/18 02:21:56 AM Epoch: [0][111/3750]	Time 0.825 (0.831)	Data 0.005 (0.011)	W 0.607 (0.608)	support acc: [0.22 0.67 0.7  0.79 0.82]	 query acc: [0.32666667 0.33666667 0.34       0.36333333 0.37333333]
05/18 02:21:57 AM Epoch: [0][112/3750]	Time 0.826 (0.831)	Data 0.004 (0.011)	W 0.608 (0.608)	support acc: [0.2  0.62 0.72 0.78 0.8 ]	 query acc: [0.36       0.44       0.43333333 0.45333333 0.44333333]
05/18 02:21:58 AM Epoch: [0][113/3750]	Time 0.829 (0.831)	Data 0.005 (0.011)	W 0.611 (0.608)	support acc: [0.16 0.77 0.83 0.91 0.93]	 query acc: [0.44333333 0.48       0.49333333 0.5        0.51      ]
05/18 02:21:58 AM Epoch: [0][114/3750]	Time 0.827 (0.831)	Data 0.005 (0.011)	W 0.609 (0.608)	support acc: [0.26 0.69 0.74 0.81 0.83]	 query acc: [0.43333333 0.44666667 0.46666667 0.47666667 0.49      ]
05/18 02:21:59 AM Epoch: [0][115/3750]	Time 0.825 (0.831)	Data 0.004 (0.011)	W 0.607 (0.608)	support acc: [0.21 0.64 0.71 0.79 0.77]	 query acc: [0.37666667 0.43       0.44333333 0.42333333 0.42333333]
05/18 02:22:00 AM Epoch: [0][116/3750]	Time 0.825 (0.831)	Data 0.005 (0.011)	W 0.608 (0.608)	support acc: [0.15 0.63 0.74 0.78 0.84]	 query acc: [0.43       0.44666667 0.42666667 0.44       0.43      ]
05/18 02:22:01 AM Epoch: [0][117/3750]	Time 0.824 (0.831)	Data 0.005 (0.011)	W 0.608 (0.608)	support acc: [0.26 0.74 0.79 0.86 0.86]	 query acc: [0.48666667 0.50666667 0.53       0.51333333 0.54333333]
05/18 02:22:02 AM Epoch: [0][118/3750]	Time 0.824 (0.831)	Data 0.005 (0.011)	W 0.607 (0.608)	support acc: [0.2  0.71 0.82 0.81 0.87]	 query acc: [0.41       0.45333333 0.46       0.46333333 0.47      ]
05/18 02:22:02 AM Epoch: [0][119/3750]	Time 0.823 (0.831)	Data 0.004 (0.011)	W 0.608 (0.608)	support acc: [0.25 0.7  0.77 0.86 0.84]	 query acc: [0.48       0.51666667 0.53666667 0.52333333 0.53333333]
05/18 02:22:03 AM Epoch: [0][120/3750]	Time 0.823 (0.831)	Data 0.004 (0.011)	W 0.608 (0.608)	support acc: [0.23 0.69 0.8  0.84 0.86]	 query acc: [0.46       0.48333333 0.49333333 0.49       0.5       ]
05/18 02:22:04 AM Epoch: [0][121/3750]	Time 0.825 (0.830)	Data 0.005 (0.011)	W 0.608 (0.608)	support acc: [0.16 0.67 0.8  0.83 0.89]	 query acc: [0.44666667 0.48333333 0.48666667 0.47       0.48666667]
05/18 02:22:05 AM Epoch: [0][122/3750]	Time 0.823 (0.830)	Data 0.004 (0.011)	W 0.608 (0.608)	support acc: [0.17 0.65 0.83 0.87 0.89]	 query acc: [0.35       0.36333333 0.41       0.4        0.42666667]
05/18 02:22:06 AM Epoch: [0][123/3750]	Time 0.825 (0.830)	Data 0.004 (0.011)	W 0.609 (0.608)	support acc: [0.18 0.67 0.77 0.8  0.84]	 query acc: [0.41333333 0.42333333 0.40333333 0.43       0.42333333]
05/18 02:22:07 AM Epoch: [0][124/3750]	Time 0.824 (0.830)	Data 0.004 (0.010)	W 0.609 (0.608)	support acc: [0.19 0.65 0.72 0.76 0.83]	 query acc: [0.39       0.42666667 0.45333333 0.42666667 0.42333333]
05/18 02:22:07 AM Epoch: [0][125/3750]	Time 0.823 (0.830)	Data 0.004 (0.010)	W 0.608 (0.608)	support acc: [0.2  0.7  0.81 0.85 0.86]	 query acc: [0.38       0.36333333 0.36666667 0.36333333 0.39      ]
05/18 02:22:08 AM Epoch: [0][126/3750]	Time 0.824 (0.830)	Data 0.004 (0.010)	W 0.608 (0.608)	support acc: [0.18 0.72 0.82 0.88 0.86]	 query acc: [0.53333333 0.52333333 0.52333333 0.49666667 0.52666667]
05/18 02:22:09 AM Epoch: [0][127/3750]	Time 0.826 (0.830)	Data 0.004 (0.010)	W 0.611 (0.608)	support acc: [0.19 0.65 0.76 0.8  0.85]	 query acc: [0.37333333 0.38666667 0.37       0.39666667 0.39      ]
05/18 02:22:10 AM Epoch: [0][128/3750]	Time 0.825 (0.830)	Data 0.005 (0.010)	W 0.609 (0.608)	support acc: [0.29 0.66 0.75 0.79 0.83]	 query acc: [0.45666667 0.47       0.48666667 0.48       0.48333333]
05/18 02:22:11 AM Epoch: [0][129/3750]	Time 0.826 (0.830)	Data 0.004 (0.010)	W 0.610 (0.608)	support acc: [0.16 0.67 0.74 0.83 0.83]	 query acc: [0.42666667 0.48       0.47       0.45333333 0.48666667]
05/18 02:22:12 AM Epoch: [0][130/3750]	Time 0.824 (0.830)	Data 0.005 (0.010)	W 0.608 (0.608)	support acc: [0.23 0.61 0.72 0.81 0.9 ]	 query acc: [0.42666667 0.46333333 0.51       0.51333333 0.51333333]
05/18 02:22:12 AM Epoch: [0][131/3750]	Time 0.826 (0.830)	Data 0.004 (0.010)	W 0.610 (0.608)	support acc: [0.2  0.62 0.71 0.82 0.84]	 query acc: [0.38666667 0.41       0.42666667 0.42       0.42      ]
05/18 02:22:13 AM Epoch: [0][132/3750]	Time 0.829 (0.830)	Data 0.004 (0.010)	W 0.612 (0.608)	support acc: [0.17 0.61 0.8  0.84 0.84]	 query acc: [0.37       0.40333333 0.41666667 0.40333333 0.44333333]
05/18 02:22:14 AM Epoch: [0][133/3750]	Time 0.829 (0.830)	Data 0.004 (0.010)	W 0.612 (0.608)	support acc: [0.23 0.74 0.87 0.89 0.91]	 query acc: [0.45       0.46333333 0.47333333 0.47666667 0.47333333]
05/18 02:22:15 AM Epoch: [0][134/3750]	Time 0.832 (0.830)	Data 0.004 (0.010)	W 0.616 (0.608)	support acc: [0.13 0.63 0.8  0.83 0.87]	 query acc: [0.37666667 0.45       0.45666667 0.44333333 0.46666667]
05/18 02:22:16 AM Epoch: [0][135/3750]	Time 0.829 (0.830)	Data 0.005 (0.010)	W 0.612 (0.608)	support acc: [0.24 0.61 0.74 0.76 0.78]	 query acc: [0.34333333 0.38333333 0.38       0.4        0.37666667]
05/18 02:22:17 AM Epoch: [0][136/3750]	Time 0.835 (0.830)	Data 0.005 (0.010)	W 0.616 (0.609)	support acc: [0.16 0.66 0.75 0.81 0.85]	 query acc: [0.42666667 0.45       0.47666667 0.46666667 0.46      ]
05/18 02:22:17 AM Epoch: [0][137/3750]	Time 0.833 (0.830)	Data 0.005 (0.010)	W 0.614 (0.609)	support acc: [0.26 0.64 0.76 0.8  0.84]	 query acc: [0.47       0.50333333 0.48666667 0.46       0.46666667]
05/18 02:22:18 AM Epoch: [0][138/3750]	Time 0.833 (0.830)	Data 0.005 (0.010)	W 0.613 (0.609)	support acc: [0.17 0.68 0.75 0.81 0.87]	 query acc: [0.46666667 0.49       0.52333333 0.50333333 0.49333333]
05/18 02:22:19 AM Epoch: [0][139/3750]	Time 0.820 (0.830)	Data 0.005 (0.010)	W 0.600 (0.609)	support acc: [0.22 0.61 0.69 0.78 0.78]	 query acc: [0.37666667 0.42       0.41666667 0.41666667 0.43      ]
05/18 02:22:20 AM Epoch: [0][140/3750]	Time 0.843 (0.830)	Data 0.005 (0.010)	W 0.623 (0.609)	support acc: [0.17 0.65 0.8  0.81 0.85]	 query acc: [0.42333333 0.45666667 0.46666667 0.47       0.49666667]
05/18 02:22:21 AM Epoch: [0][141/3750]	Time 0.833 (0.830)	Data 0.005 (0.010)	W 0.614 (0.609)	support acc: [0.27 0.65 0.74 0.81 0.85]	 query acc: [0.47       0.45       0.49       0.45666667 0.47333333]
05/18 02:22:21 AM Epoch: [0][142/3750]	Time 0.819 (0.830)	Data 0.006 (0.010)	W 0.600 (0.609)	support acc: [0.28 0.65 0.65 0.75 0.8 ]	 query acc: [0.40666667 0.43333333 0.46333333 0.43       0.44666667]
05/18 02:22:22 AM Epoch: [0][143/3750]	Time 0.819 (0.830)	Data 0.005 (0.010)	W 0.600 (0.609)	support acc: [0.19 0.69 0.8  0.88 0.89]	 query acc: [0.44333333 0.48       0.45       0.47       0.47666667]
05/18 02:22:23 AM Epoch: [0][144/3750]	Time 0.818 (0.830)	Data 0.005 (0.010)	W 0.600 (0.609)	support acc: [0.17 0.74 0.82 0.86 0.89]	 query acc: [0.42333333 0.42666667 0.41       0.42666667 0.41333333]
05/18 02:22:24 AM Epoch: [0][145/3750]	Time 0.818 (0.830)	Data 0.005 (0.010)	W 0.600 (0.608)	support acc: [0.21 0.59 0.7  0.81 0.86]	 query acc: [0.47       0.45333333 0.44333333 0.46333333 0.45333333]
05/18 02:22:25 AM Epoch: [0][146/3750]	Time 0.818 (0.830)	Data 0.005 (0.010)	W 0.600 (0.608)	support acc: [0.24 0.78 0.82 0.86 0.87]	 query acc: [0.44       0.42666667 0.45333333 0.47       0.46333333]
05/18 02:22:26 AM Epoch: [0][147/3750]	Time 0.818 (0.830)	Data 0.005 (0.010)	W 0.600 (0.608)	support acc: [0.28 0.68 0.76 0.81 0.82]	 query acc: [0.42333333 0.41666667 0.44666667 0.42666667 0.41666667]
05/18 02:22:26 AM Epoch: [0][148/3750]	Time 0.819 (0.830)	Data 0.005 (0.010)	W 0.599 (0.608)	support acc: [0.23 0.66 0.74 0.84 0.89]	 query acc: [0.50666667 0.52666667 0.51666667 0.53333333 0.53333333]
05/18 02:22:27 AM Epoch: [0][149/3750]	Time 0.819 (0.830)	Data 0.005 (0.010)	W 0.600 (0.608)	support acc: [0.23 0.73 0.86 0.92 0.95]	 query acc: [0.44666667 0.44       0.45       0.45       0.46666667]
05/18 02:22:28 AM Epoch: [0][150/3750]	Time 0.819 (0.829)	Data 0.005 (0.009)	W 0.600 (0.608)	support acc: [0.2  0.65 0.77 0.82 0.8 ]	 query acc: [0.37       0.42       0.43       0.42333333 0.43666667]
05/18 02:22:29 AM Epoch: [0][151/3750]	Time 0.819 (0.829)	Data 0.006 (0.009)	W 0.600 (0.608)	support acc: [0.19 0.67 0.81 0.81 0.86]	 query acc: [0.42666667 0.47666667 0.47       0.48       0.47      ]
05/18 02:22:30 AM Epoch: [0][152/3750]	Time 0.819 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.16 0.67 0.78 0.83 0.87]	 query acc: [0.39333333 0.39333333 0.41333333 0.4        0.40333333]
05/18 02:22:31 AM Epoch: [0][153/3750]	Time 0.819 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.25 0.63 0.8  0.82 0.91]	 query acc: [0.43333333 0.46333333 0.47       0.50333333 0.50666667]
05/18 02:22:31 AM Epoch: [0][154/3750]	Time 0.819 (0.829)	Data 0.005 (0.009)	W 0.600 (0.608)	support acc: [0.12 0.69 0.77 0.83 0.88]	 query acc: [0.47333333 0.49       0.49       0.49666667 0.5       ]
05/18 02:22:32 AM Epoch: [0][155/3750]	Time 0.818 (0.829)	Data 0.005 (0.009)	W 0.600 (0.608)	support acc: [0.2  0.63 0.79 0.86 0.86]	 query acc: [0.44       0.43666667 0.44       0.47       0.45      ]
05/18 02:22:33 AM Epoch: [0][156/3750]	Time 0.821 (0.829)	Data 0.006 (0.009)	W 0.602 (0.608)	support acc: [0.14 0.73 0.84 0.89 0.92]	 query acc: [0.47666667 0.46666667 0.46       0.45666667 0.48      ]
05/18 02:22:34 AM Epoch: [0][157/3750]	Time 0.821 (0.829)	Data 0.006 (0.009)	W 0.602 (0.608)	support acc: [0.19 0.62 0.78 0.78 0.82]	 query acc: [0.38       0.43333333 0.42333333 0.46666667 0.47      ]
05/18 02:22:35 AM Epoch: [0][158/3750]	Time 0.822 (0.829)	Data 0.006 (0.009)	W 0.602 (0.608)	support acc: [0.18 0.62 0.8  0.86 0.9 ]	 query acc: [0.34666667 0.38666667 0.42       0.42       0.43      ]
05/18 02:22:35 AM Epoch: [0][159/3750]	Time 0.869 (0.829)	Data 0.006 (0.009)	W 0.650 (0.608)	support acc: [0.12 0.69 0.77 0.8  0.86]	 query acc: [0.39       0.4        0.43666667 0.43333333 0.44      ]
05/18 02:22:36 AM Epoch: [0][160/3750]	Time 0.824 (0.829)	Data 0.005 (0.009)	W 0.605 (0.608)	support acc: [0.19 0.7  0.77 0.83 0.85]	 query acc: [0.36       0.39       0.39666667 0.39666667 0.39333333]
05/18 02:22:37 AM Epoch: [0][161/3750]	Time 0.820 (0.829)	Data 0.005 (0.009)	W 0.602 (0.608)	support acc: [0.22 0.72 0.84 0.91 0.92]	 query acc: [0.48       0.45666667 0.49666667 0.5        0.5       ]
05/18 02:22:38 AM Epoch: [0][162/3750]	Time 0.820 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.21 0.72 0.87 0.86 0.92]	 query acc: [0.46       0.51       0.5        0.54       0.51666667]
05/18 02:22:39 AM Epoch: [0][163/3750]	Time 0.817 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.14 0.62 0.72 0.76 0.82]	 query acc: [0.46333333 0.48333333 0.47666667 0.49666667 0.5       ]
05/18 02:22:40 AM Epoch: [0][164/3750]	Time 0.817 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.12 0.6  0.77 0.83 0.85]	 query acc: [0.4        0.48333333 0.48       0.47333333 0.48333333]
05/18 02:22:40 AM Epoch: [0][165/3750]	Time 0.817 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.11 0.68 0.77 0.82 0.83]	 query acc: [0.50666667 0.54       0.55       0.53666667 0.54      ]
05/18 02:22:41 AM Epoch: [0][166/3750]	Time 0.817 (0.829)	Data 0.005 (0.009)	W 0.600 (0.608)	support acc: [0.23 0.72 0.81 0.86 0.88]	 query acc: [0.52333333 0.51666667 0.54333333 0.51333333 0.52      ]
05/18 02:22:42 AM Epoch: [0][167/3750]	Time 0.817 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.17 0.69 0.83 0.86 0.89]	 query acc: [0.49       0.53333333 0.53       0.51666667 0.51666667]
05/18 02:22:43 AM Epoch: [0][168/3750]	Time 0.818 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.17 0.64 0.8  0.82 0.85]	 query acc: [0.43333333 0.44666667 0.45666667 0.45       0.46      ]
05/18 02:22:44 AM Epoch: [0][169/3750]	Time 0.818 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.2  0.69 0.81 0.84 0.88]	 query acc: [0.49666667 0.49666667 0.47333333 0.52       0.48333333]
05/18 02:22:44 AM Epoch: [0][170/3750]	Time 0.817 (0.829)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.22 0.67 0.78 0.88 0.88]	 query acc: [0.47666667 0.43666667 0.47       0.45       0.45333333]
05/18 02:22:45 AM Epoch: [0][171/3750]	Time 0.818 (0.828)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.19 0.72 0.83 0.86 0.9 ]	 query acc: [0.45666667 0.45       0.44333333 0.42333333 0.42333333]
05/18 02:22:46 AM Epoch: [0][172/3750]	Time 0.819 (0.828)	Data 0.005 (0.009)	W 0.602 (0.608)	support acc: [0.15 0.72 0.83 0.84 0.91]	 query acc: [0.45333333 0.49333333 0.46333333 0.48666667 0.49666667]
05/18 02:22:47 AM Epoch: [0][173/3750]	Time 0.818 (0.828)	Data 0.005 (0.009)	W 0.601 (0.608)	support acc: [0.17 0.76 0.8  0.8  0.86]	 query acc: [0.50333333 0.46666667 0.52       0.5        0.49      ]
05/18 02:22:48 AM Epoch: [0][174/3750]	Time 0.817 (0.828)	Data 0.005 (0.009)	W 0.600 (0.608)	support acc: [0.16 0.69 0.8  0.82 0.9 ]	 query acc: [0.45666667 0.46       0.44333333 0.48666667 0.47333333]
05/18 02:22:49 AM Epoch: [0][175/3750]	Time 0.819 (0.828)	Data 0.005 (0.009)	W 0.601 (0.607)	support acc: [0.27 0.66 0.76 0.8  0.84]	 query acc: [0.41       0.40333333 0.44       0.41333333 0.43333333]
05/18 02:22:49 AM Epoch: [0][176/3750]	Time 0.820 (0.828)	Data 0.005 (0.009)	W 0.601 (0.607)	support acc: [0.18 0.75 0.81 0.83 0.82]	 query acc: [0.40333333 0.49333333 0.46       0.50333333 0.48333333]
05/18 02:22:50 AM Epoch: [0][177/3750]	Time 0.819 (0.828)	Data 0.005 (0.009)	W 0.601 (0.607)	support acc: [0.27 0.68 0.83 0.84 0.89]	 query acc: [0.45       0.45666667 0.47       0.47333333 0.47666667]
05/18 02:22:51 AM Epoch: [0][178/3750]	Time 0.821 (0.828)	Data 0.005 (0.009)	W 0.601 (0.607)	support acc: [0.26 0.7  0.81 0.82 0.85]	 query acc: [0.41666667 0.41333333 0.41       0.42333333 0.42666667]
05/18 02:22:52 AM Epoch: [0][179/3750]	Time 0.820 (0.828)	Data 0.005 (0.009)	W 0.601 (0.607)	support acc: [0.24 0.65 0.76 0.78 0.86]	 query acc: [0.52       0.53666667 0.55333333 0.54333333 0.54666667]
05/18 02:22:53 AM Epoch: [0][180/3750]	Time 0.824 (0.828)	Data 0.005 (0.009)	W 0.604 (0.607)	support acc: [0.21 0.74 0.81 0.86 0.88]	 query acc: [0.5        0.56333333 0.56666667 0.53       0.54333333]
05/18 02:22:53 AM Epoch: [0][181/3750]	Time 0.825 (0.828)	Data 0.006 (0.009)	W 0.604 (0.607)	support acc: [0.24 0.74 0.85 0.84 0.93]	 query acc: [0.48666667 0.49666667 0.46666667 0.48333333 0.49      ]
05/18 02:22:54 AM Epoch: [0][182/3750]	Time 0.823 (0.828)	Data 0.005 (0.009)	W 0.603 (0.607)	support acc: [0.16 0.64 0.76 0.81 0.86]	 query acc: [0.46       0.49333333 0.50333333 0.49       0.52666667]
05/18 02:22:55 AM Epoch: [0][183/3750]	Time 0.824 (0.828)	Data 0.005 (0.009)	W 0.603 (0.607)	support acc: [0.2  0.71 0.79 0.85 0.87]	 query acc: [0.52666667 0.51666667 0.53333333 0.51666667 0.51666667]
05/18 02:22:56 AM Epoch: [0][184/3750]	Time 0.822 (0.828)	Data 0.005 (0.009)	W 0.604 (0.607)	support acc: [0.18 0.71 0.82 0.87 0.92]	 query acc: [0.44666667 0.49       0.50666667 0.50333333 0.5       ]
05/18 02:22:57 AM Epoch: [0][185/3750]	Time 0.828 (0.828)	Data 0.005 (0.009)	W 0.606 (0.607)	support acc: [0.25 0.67 0.83 0.84 0.89]	 query acc: [0.47333333 0.46       0.47       0.48666667 0.49      ]
05/18 02:22:58 AM Epoch: [0][186/3750]	Time 0.828 (0.828)	Data 0.005 (0.009)	W 0.608 (0.607)	support acc: [0.17 0.72 0.82 0.85 0.89]	 query acc: [0.43666667 0.46666667 0.47       0.48666667 0.49      ]
05/18 02:22:58 AM Epoch: [0][187/3750]	Time 0.825 (0.828)	Data 0.005 (0.009)	W 0.606 (0.607)	support acc: [0.12 0.69 0.82 0.87 0.92]	 query acc: [0.46666667 0.51666667 0.51666667 0.53       0.53      ]
05/18 02:22:59 AM Epoch: [0][188/3750]	Time 0.831 (0.828)	Data 0.005 (0.009)	W 0.612 (0.607)	support acc: [0.13 0.67 0.78 0.84 0.88]	 query acc: [0.45666667 0.46333333 0.48       0.47       0.46666667]
05/18 02:23:00 AM Epoch: [0][189/3750]	Time 0.833 (0.828)	Data 0.005 (0.009)	W 0.614 (0.607)	support acc: [0.15 0.62 0.81 0.85 0.9 ]	 query acc: [0.44666667 0.46333333 0.49666667 0.48333333 0.48666667]
05/18 02:23:01 AM Epoch: [0][190/3750]	Time 0.833 (0.828)	Data 0.005 (0.009)	W 0.613 (0.607)	support acc: [0.24 0.72 0.83 0.86 0.87]	 query acc: [0.40666667 0.45666667 0.43       0.44666667 0.44333333]
05/18 02:23:02 AM Epoch: [0][191/3750]	Time 0.833 (0.828)	Data 0.005 (0.009)	W 0.613 (0.607)	support acc: [0.23 0.73 0.78 0.83 0.88]	 query acc: [0.46666667 0.45666667 0.47666667 0.47       0.49666667]
05/18 02:23:03 AM Epoch: [0][192/3750]	Time 0.833 (0.828)	Data 0.005 (0.009)	W 0.613 (0.607)	support acc: [0.18 0.69 0.8  0.84 0.89]	 query acc: [0.43333333 0.44       0.43       0.45666667 0.44666667]
05/18 02:23:03 AM Epoch: [0][193/3750]	Time 0.832 (0.828)	Data 0.005 (0.009)	W 0.613 (0.607)	support acc: [0.2  0.65 0.78 0.81 0.88]	 query acc: [0.41       0.47333333 0.48       0.48333333 0.49      ]
05/18 02:23:04 AM Epoch: [0][194/3750]	Time 0.831 (0.828)	Data 0.006 (0.009)	W 0.612 (0.607)	support acc: [0.25 0.69 0.8  0.89 0.9 ]	 query acc: [0.44333333 0.43333333 0.45333333 0.44       0.48      ]
05/18 02:23:05 AM Epoch: [0][195/3750]	Time 0.832 (0.828)	Data 0.006 (0.008)	W 0.612 (0.607)	support acc: [0.18 0.65 0.82 0.87 0.94]	 query acc: [0.45       0.43333333 0.43666667 0.44       0.42333333]
05/18 02:23:06 AM Epoch: [0][196/3750]	Time 0.833 (0.828)	Data 0.005 (0.008)	W 0.614 (0.607)	support acc: [0.21 0.66 0.83 0.87 0.92]	 query acc: [0.49       0.51       0.51       0.5        0.50333333]
05/18 02:23:07 AM Epoch: [0][197/3750]	Time 0.831 (0.828)	Data 0.005 (0.008)	W 0.613 (0.607)	support acc: [0.19 0.63 0.79 0.87 0.9 ]	 query acc: [0.52333333 0.55666667 0.56333333 0.57333333 0.57      ]
05/18 02:23:08 AM Epoch: [0][198/3750]	Time 0.831 (0.828)	Data 0.006 (0.008)	W 0.613 (0.608)	support acc: [0.22 0.67 0.75 0.8  0.81]	 query acc: [0.46333333 0.48       0.49       0.48666667 0.48      ]
05/18 02:23:08 AM Epoch: [0][199/3750]	Time 0.827 (0.828)	Data 0.005 (0.008)	W 0.611 (0.608)	support acc: [0.19 0.66 0.82 0.9  0.92]	 query acc: [0.49333333 0.53333333 0.55       0.55666667 0.55666667]
05/18 02:23:09 AM Epoch: [0][200/3750]	Time 0.828 (0.828)	Data 0.005 (0.008)	W 0.611 (0.608)	support acc: [0.27 0.63 0.76 0.84 0.89]	 query acc: [0.47666667 0.50666667 0.49333333 0.53666667 0.53      ]
05/18 02:23:10 AM Epoch: [0][201/3750]	Time 0.828 (0.828)	Data 0.005 (0.008)	W 0.611 (0.608)	support acc: [0.23 0.77 0.9  0.92 0.95]	 query acc: [0.49       0.55       0.53333333 0.54666667 0.55666667]
05/18 02:23:11 AM Epoch: [0][202/3750]	Time 0.822 (0.828)	Data 0.005 (0.008)	W 0.604 (0.608)	support acc: [0.14 0.64 0.87 0.92 0.93]	 query acc: [0.42333333 0.44666667 0.47333333 0.47       0.48333333]
05/18 02:23:12 AM Epoch: [0][203/3750]	Time 0.869 (0.828)	Data 0.005 (0.008)	W 0.652 (0.608)	support acc: [0.16 0.66 0.81 0.86 0.91]	 query acc: [0.47333333 0.51       0.52       0.52       0.52333333]
05/18 02:23:13 AM Epoch: [0][204/3750]	Time 0.828 (0.828)	Data 0.008 (0.008)	W 0.609 (0.608)	support acc: [0.2  0.7  0.82 0.86 0.9 ]	 query acc: [0.46       0.48666667 0.51666667 0.5        0.49666667]
05/18 02:23:13 AM Epoch: [0][205/3750]	Time 0.828 (0.828)	Data 0.005 (0.008)	W 0.612 (0.608)	support acc: [0.21 0.62 0.74 0.8  0.82]	 query acc: [0.44       0.45       0.47666667 0.46666667 0.46666667]
05/18 02:23:14 AM Epoch: [0][206/3750]	Time 0.827 (0.828)	Data 0.005 (0.008)	W 0.609 (0.608)	support acc: [0.18 0.72 0.88 0.92 0.94]	 query acc: [0.58333333 0.59       0.60666667 0.61       0.60333333]
05/18 02:23:15 AM Epoch: [0][207/3750]	Time 0.833 (0.828)	Data 0.005 (0.008)	W 0.615 (0.608)	support acc: [0.26 0.72 0.85 0.9  0.93]	 query acc: [0.48666667 0.48       0.48666667 0.49666667 0.50333333]
05/18 02:23:16 AM Epoch: [0][208/3750]	Time 0.833 (0.828)	Data 0.005 (0.008)	W 0.615 (0.608)	support acc: [0.2  0.69 0.8  0.87 0.88]	 query acc: [0.47       0.48       0.48333333 0.47666667 0.48      ]
